Output File                                                             Name                                              Type        FSH File                                                       Lines
ConceptMap-VSDMErrorcodeIssueSeverity.json                              VSDMErrorcodeIssueSeverity                        Instance    mappings/VSDMErrorcodeIssueSeverity.fsh                        1 - 101
ConceptMap-VSDMErrorcodeIssueType.json                                  VSDMErrorcodeIssueType                            Instance    mappings/VSDMErrorcodeIssueType.fsh                            1 - 112
OperationOutcome-VSDMOperationOutcome-InternalServerError.json          VSDMOperationOutcome-InternalServerError          Instance    examples/VSDMOperationOutcome-InternalServerError.fsh          1 - 20
OperationOutcome-VSDMOperationOutcome-InvalidEndpoint.json              VSDMOperationOutcome-InvalidEndpoint              Instance    examples/VSDMOperationOutcome-InvalidEndpoint.fsh              1 - 20
OperationOutcome-VSDMOperationOutcome-InvalidHTTPOperation.json         VSDMOperationOutcome-InvalidHTTPOperation         Instance    examples/VSDMOperationOutcome-InvalidHTTPOperation.fsh         1 - 20
OperationOutcome-VSDMOperationOutcome-InvalidIK.json                    VSDMOperationOutcome-InvalidIK                    Instance    examples/VSDMOperationOutcome-InvalidIK.fsh                    1 - 24
OperationOutcome-VSDMOperationOutcome-InvalidKVNR.json                  VSDMOperationOutcome-InvalidKVNR                  Instance    examples/VSDMOperationOutcome-InvalidKVNR.fsh                  1 - 24
OperationOutcome-VSDMOperationOutcome-InvalidPatientRecordVersion.json  VSDMOperationOutcome-InvalidPatientRecordVersion  Instance    examples/VSDMOperationOutcome-InvalidPatientRecordVersion.fsh  1 - 23
OperationOutcome-VSDMOperationOutcome-MissingOrInvalidHeader.json       VSDMOperationOutcome-MissingOrInvalidHeader       Instance    examples/VSDMOperationOutcome-MissingOrInvalidHeader.fsh       1 - 24
OperationOutcome-VSDMOperationOutcome-PatientRecordNotFound.json        VSDMOperationOutcome-PatientRecordNotFound        Instance    examples/VSDMOperationOutcome-PatientRecordNotFound.fsh        1 - 25
OperationOutcome-VSDMOperationOutcome-UnsupportedEncoding.json          VSDMOperationOutcome-UnsupportedEncoding          Instance    examples/VSDMOperationOutcome-UnsupportedEncoding.fsh          1 - 23
OperationOutcome-VSDMOperationOutcome-UnsupportedMediatype.json         VSDMOperationOutcome-UnsupportedMediatype         Instance    examples/VSDMOperationOutcome-UnsupportedMediatype.fsh         1 - 23
OperationOutcome-VSDMOperationOutcome-VSDDNotReachable.json             VSDMOperationOutcome-VSDDNotReachable             Instance    examples/VSDMOperationOutcome-VSDDNotReachable.fsh             1 - 20
OperationOutcome-VSDMOperationOutcome-VSDDTimeout.json                  VSDMOperationOutcome-VSDDTimeout                  Instance    examples/VSDMOperationOutcome-VSDDTimeout.fsh                  1 - 20
StructureDefinition-VSDDatensatzGKV.json                                VSDDatensatzGKV                                   Logical     logicalmodel/VSDDatensatzGKV.fsh                               1 - 300
StructureDefinition-VSDDatensatzPKV.json                                VSDDatensatzPKV                                   Logical     logicalmodel/VSDDatensatzPKV.fsh                               1 - 176
StructureDefinition-VSDMBeihilfe.json                                   VSDMBeihilfe                                      Extension   extensions/VSDMBeihilfe.fsh                                    1 - 41
StructureDefinition-VSDMBundle.json                                     VSDMBundle                                        Profile     profiles/VSDMBundle.fsh                                        1 - 54
StructureDefinition-VSDMContactPointTIM.json                            VSDMContactPointTIM                               Profile     profiles/VSDMContactPointTIM.fsh                               1 - 18
StructureDefinition-VSDMCoverageGKV.json                                VSDMCoverageGKV                                   Profile     profiles/VSDMCoverageGKV.fsh                                   1 - 187
StructureDefinition-VSDMCoveragePKV.json                                VSDMCoveragePKV                                   Profile     profiles/VSDMCoveragePKV.fsh                                   1 - 89
StructureDefinition-VSDMDMPTeilnahme.json                               VSDMDMPTeilnahme                                  Extension   extensions/VSDMDMPTeilnahme.fsh                                1 - 54
StructureDefinition-VSDMHinweisPKV.json                                 VSDMHinweisPKV                                    Extension   extensions/VSDMHinweisPKV.fsh                                  1 - 39
StructureDefinition-VSDMKostentraegerRolle.json                         VSDMKostentraegerRolle                            Extension   extensions/VSDMKostentraegerRolle.fsh                          1 - 19
StructureDefinition-VSDMKrankenhausleistungenPKV.json                   VSDMKrankenhausleistungenPKV                      Extension   extensions/VSDMKrankenhausleistungenPKV.fsh                    1 - 90
StructureDefinition-VSDMOperationOutcome.json                           VSDMOperationOutcome                              Profile     profiles/VSDMOperationOutcome.fsh                              1 - 79
StructureDefinition-VSDMPatient.json                                    VSDMPatient                                       Profile     profiles/VSDMPatient.fsh                                       1 - 204
StructureDefinition-VSDMPayorOrganization.json                          VSDMPayorOrganization                             Profile     profiles/VSDMPayorOrganization.fsh                             1 - 48
StructureDefinition-VSDMSozialtarifPKV.json                             VSDMSozialtarifPKV                                Extension   extensions/VSDMSozialtarifPKV.fsh                              1 - 18
StructureDefinition-VSDMVersichertenartPKV.json                         VSDMVersichertenartPKV                            Extension   extensions/VSDMVersichertenartPKV.fsh                          1 - 20
ValueSet-VSDMDMPVS.json                                                 VSDMDMPVS                                         ValueSet    valuesets/VSDMDMPVS.fsh                                        1 - 32
ValueSet-VSDMErrorcodeVS.json                                           VSDMErrorcodeVS                                   ValueSet    valuesets/VSDMErrorcodeVS.fsh                                  1 - 8
ValueSet-VSDMKostentraegerRolleVS.json                                  VSDMKostentraegerRolleVS                          ValueSet    valuesets/VSDMKostentraegerRolleVS.fsh                         1 - 7
ValueSet-VSDMNamenszusatzVS.json                                        VSDMNamenszusatzVS                                ValueSet    valuesets/VSDMNamenszusatzVS.fsh                               1 - 7
ValueSet-VSDMRuhenderLeistungsanspruchArtVS.json                        VSDMRuhenderLeistungsanspruchArtVS                ValueSet    valuesets/VSDMRuhenderLeistungsanspruchArtVS.fsh               1 - 7
ValueSet-VSDMSozialtarifPKVVS.json                                      VSDMSozialtarifPKVVS                              ValueSet    valuesets/VSDMSozialtarifPKVVS.fsh                             1 - 7
ValueSet-VSDMVersichertenartPKVVS.json                                  VSDMVersichertenartPKVVS                          ValueSet    valuesets/VSDMVersichertenartPKVVS.fsh                         1 - 7
ValueSet-VSDMVorsatzwortVS.json                                         VSDMVorsatzwortVS                                 ValueSet    valuesets/VSDMVorsatzwortVS.fsh                                1 - 7
ValueSet-VSDMWohnortprinzipVS.json                                      VSDMWohnortprinzipVS                              ValueSet    valuesets/VSDMWohnortprinzipVS.fsh                             1 - 48
